LSR_GOODS_CD,LSR_GOODS_NM,FCLTY_ROAD_NM_ADDR
40236,[서울 종로] 아드만 애니메이션 두번째 외출 ★ 인기 실내 전시회,서울 종로구 창의문로11길 4-1
40239,"[서울出] 전국(곤지암,양평,충주,양양) 리버마켓 ★ 당일여행",서울 구로구 공원로 3
40240,[서울 성동] 슈가플래닛: SUGAR PLANET ★인기 실내 전시회,서울 성동구 서울숲2길 32-14
40242,[경기 포천] 포천 허브아일랜드 불빛동화축제&파주 감성겨울여행 ★당일여행,서울 구로구 공원로 3
40243,[부산 해운대] SEA LIFE 부산아쿠아리움 ★카카오내비 특가,부산 해운대구 해운대해변로 266
40245,[경기 일산] 원마운트 워터파크 종일권(12월~1월),경기 고양시 일산서구 한류월드로 300
40246,[강원 평창] 1ski강습★렌탈샵_ 휘닉스파크,강원 평창군 봉평면 태기로 137
40247,[경기 일산] 원마운트 스노우파크 종일권(12월~1월),경기 고양시 일산서구 한류월드로 300
40248,[경남 김해] 크로스 롤러스케이트장 : 장유점,경남 김해시 삼문로 12
40249,[경남 진주] 크로스 롤러스케이트장 : 진주혁신도시점,경남 진주시 충의로 119
40250,[울산 남구] 크로스 롤러스케이트장 : 뉴코아아울렛점,울산 남구 삼산로 217
40251,[경남 거제] 크로스 롤러스케이트장 : 고현점,경남 거제시 고현천로 10
40252,[대구 달서]이월드 83타워 해맞이 패키지 ★ 임팩트딜,대구 달서구 두류공원로 200
40254,"[서울 마포] 서서농담★홍대 연극,공연",서울 마포구 잔다리로 31
40255,[전북 전주] 전북투어패스 한옥마을권,전북 전주시 완산구 태조로 44
40257,[강원 평창] 휘닉스평창 18/19시즌 리프트권 PKG★리프트권_휘닉스파크,강원 평창군 봉평면 태기로 174
40259,[경기 파주] 감악산출렁다리+벽초지수목원빛축제(당일),경기 부천시 삼작로 266
40261,[경기 포천] 포천불빛동화축제+산사원+비둘기낭&출렁다리 ★ 당일여행,경기 포천시 신북면 청신로947번길 35
40262,[광주 동구] 레전드야구존 사격장 (슈터스클럽),광주 동구 중앙로160번길 13
40267,[강원 고성] 일성 사계절 눈썰매장,강원 고성군 토성면 고성대로 47-24
40268,"[서울 마포] 개그 프로듀스 18 ★홍대 연극, 공연",서울 마포구 잔다리로 31
40271,[대구 달서] 이월드 2019 카운트다운 불꽃쇼&소원풍선 날리기,대구 달서구 두류공원로 200
40273,[경남 양산] 18/19 에덴밸리 리조트 스키리프트권+장비렌탈 PKG ★리프트권_에덴벨리리조트,경남 양산시 원동면 어실로 1206
40275,[경남 양산] 18/19 에덴밸리 리조트 스키리프트권 ★리프트권_에덴벨리리조트,경남 양산시 원동면 어실로 1206
40276,[강원 속초] 설악워터피아 하이시즌 종일권,강원 속초시 미시령로2983번길 88
40279,[경남 양산] 에덴밸리리조트 루지 이용권,경남 양산시 원동면 어실로 1206
40281,[경북 청도] 청도 용암온천+빛축제 패키지,경북 청도군 화양읍 온천길 23
40287,[강원 강릉] 경포아쿠아리움,강원 강릉시 난설헌로 131
40288,[서울 광진] 방탈출 케이이스케이프,서울 광진구 광나루로14길 8
40289,[경기 포천] 베어스타운 18/19 스키리프트권★리프트권_베어스타운,경기 포천시 내촌면 금강로2536번길 27
40291,[충남 천안] 상록리조트 놀이동산,충남 천안시 동남구 수신면 수신로 576
40293,[부산 해운대] 글로리콘도 해수온천,부산 해운대구 해운대해변로 243
40294,[서울 종로] 대학로 라이어 1탄 1월★연극,서울 종로구 대학로 144
40295,[부산 동구] 쿠키 클레이 카페,부산 동구 증산로 168
40297,[경기 과천] 서울대공원 리프트 + 서울동물원 입장권 패키지,경기 과천시 대공원광장로 102
40298,[경기 남양주] 남양주 뮤지엄 투어패스 (유기농 테마파크 외 4곳),경기 남양주시 조안면 북한강로 881
40299,[광교/천안/대구/용인] 키즈파크 너티차일드 초특가 입장권,경기 수원시 영통구 센트럴타운로 85
40300,[경기 화성] 아르티스 테마파크 : 동탄 실내 테마동물원,경기 화성시 동탄대로19길 10
40301,[서울 도봉] 튜빙눈썰매장,서울 도봉구 도봉로168길 30
40302,[경북 구미] 금오랜드 눈썰매장,경북 구미시 금오산로 341
40303,[경남 통영] 히어로 스튜디오 통통(키덜트),경남 통영시 산양읍 담안길 240
40304,[서울 도봉] ★튜빙눈썰매장,서울 도봉구 도봉로168길 30
40305,[경기 용인] 에버랜드 종일 이용권 ★ 츄러스 공짜 ★,경기 용인시 처인구 포곡읍 에버랜드로 199
40306,[대전 동구] 남대전 눈썰매장,대전 동구 이사로 13-146
40307,[경기 용인] 에버랜드 대인+ 소인 눈썰매 PKG,경기 용인시 처인구 포곡읍 에버랜드로 199
40308,[서울 구로] 안양천 튜빙 눈썰매장,서울 구로구 신도림동 285-22
40309,[경남 김해] 롯데워터파크+눈썰매 1/2회 종일권,경남 김해시 장유로 555
40311,[전북] 전북투어패스,전라북도 전주시 완산구 효자로 225
40312,[경북 경주] 한화리조트 뽀로로 아쿠아빌리지★준성수기,경북 경주시 보문로 182-27
40313,[경기 용인] 양지파인리조트 눈썰매장,경기 용인시 처인구 양지면 남평로 112
40314,[서울 강남] 겟미더머니 : 방탈출 미션도전,서울 강남구 강남대로94길 11
40315,[전북 전주] 한옥마을투어패스 + S-train 왕복티켓,전북 남원시 요천로 1447
40316,[전북 군산] 군산투어패스 + 테디베어 뮤지엄,전북 군산시 구영7길 37
40317,[경기 안양] 오디세이 VR파크 : 안양지점,경기 안양시 만안구 안양로 311
40318,[강원 홍천] 스노위랜드 눈썰매장 : 비발디파크,강원 홍천군 서면 한치골길 262
40322,[전북 무주] 무주 당일 눈꽃여행 : 덕유산 곤돌라 + 머루와인동굴,서울 구로구 공원로 3
40325,[경기 용인] 캐리비안베이 종일/오후권,경기 용인시 처인구 포곡읍 에버랜드로 199
40326,[경기 용인] 캐리비안베이+에버랜드 오후이용권,경기 용인시 처인구 포곡읍 에버랜드로 199
40327,[경기 일산] 한화 아쿠아플라넷 일산 패키지,경기 고양시 일산서구 한류월드로 282
40329,[서울 마포] 재미나 공작소 : 어른을 위한 프라모델 놀이터,서울 마포구 성미산로 32
40330,[경기 부천] 웅진플레이도시 스노우파크,경기 부천시 조마루로 2
40332,[경기 부천] 웅진플레이도시 뽀로로 플레이파크 눈썰매장,경기 부천시 조마루로 2
40333,[경기 부천] 웅진플레이도시 워터파크 하이시즌 이용권,경기 부천시 조마루로 2
40334,[경기 파주] 아스카게임박물관(키덜트),경기 파주시 탄현면 헤이리마을길 59-101
40336,[경남 창원] 호텔인터내셔널 사우나&헬스장 이용권,경남 창원시 성산구 중앙대로 69
40337,[경기 고양] 캠프VR 일산신원점,경기 고양시 덕양구 신원로 40-12
40339,[경기 시흥] 월곶 에코피아 눈썰매장,경기 시흥시 서해안로 900
40340,[경기 일산] 원마운트 워터파크 종일권,경기 고양시 일산서구 한류월드로 300
40341,[부산 부산진] 삼정더파크 종일권,부산 부산진구 새싹로 295-1
40346,[경남 창원] 팡팡 눈썰매 페스티벌,경남 창원시 마산합포구 진전면 양촌리 1059-76
40347,[경북 영천] 팡팡 눈썰매 페스티벌,경북 영천시 고경면 고도길 38
40348,[강원 춘천] 18/19 엘리시안 강촌 눈썰매장,강원 춘천시 남산면 북한강변길 688
40350,[대구 달서] 이월드 자유권(눈썰매+별빛축제),대구 달서구 두류공원로 200
40354,[경기 부천] 뽀로로 플레이파크 눈썰매장 1타임 이용권+플랜디 2시간 이용권,경기 부천시 조마루로 2
40355,[경기 용인] 에버랜드 다인권+눈썰매+꼬치어묵 증정,경기 용인시 처인구 포곡읍 에버랜드로 199
40359,[경북 경주] vr 스튜디오,경북 경주시 보문로 407
40360,[경북 울진] 덕구온천 스파월드,경북 울진군 북면 덕구온천로 924
40361,[경북 울진] 덕구온천 스파월드,경북 울진군 북면 덕구온천로 924
40363,"[서울 마포] 홍대연극 관객과의전쟁, 쇼미더퍼니, 홍콩쇼★개그공연",서울 마포구 와우산로21길 29
40364,[서울 강남] 코엑스 아쿠아리움,서울 강남구 영동대로 513
41378,[서울 동대문구] 클럽롤러힐 롤러스케이트장,서울 동대문구 답십리로 209
41379,[경기 용인] 양지파인 스키밸리 리프트권 단일권★리프트권_양지파인리조트,경기 용인시 처인구 양지면 남평로 112
41380,[서울 구로] 안양천 튜빙 눈썰매장,서울 구로구 신도림동 285-22
41381,[충남 공주] 장승마을 빛축제,충남 공주시 사곡면 유구마곡사로 1231
41382,[부산 광역] 부산광역 투어패스 ♬,부산 강서구 가락대로 929
41383,[서울 강서] 코코몽 키즈랜드 강서점 1월,서울 강서구 강서로56길 17
41384,[광주 북구] 코코몽 키즈랜드 광주역점 1월,광주 북구 경열로 249
41385,[전북 전주] 한옥마을 1일권 + 오케스트라 패키지,전북 전주시 덕진구 인교로 65
41386,[대전 중구] 코코몽 키즈랜드 대전 중앙로점 1월,대전 중구 선화동 3-12
41387,[경기 수원] 코코몽 키즈랜드 동수원점 1월,경기 수원시 팔달구 인계동 1114-1
41388,[대구 수성] 코코몽 키즈랜드 동아수성점 1월,대구 수성구 지범로 191
41390,[충북] 힐링투어패스 + 단양패러마을 패러글라이딩,충북 단양군 가곡면 두산길 196-52
41396,[강원 속초] 파주벽초지 불빛여행★당일여행,서울 구로구 공원로 3
41397,[경북 문경] 문경 짚라인,경북 문경시 불정길 174
41398,[경북 문경] 문경 짚라인,경북 문경시 불정길 174
41399,[충북 충주] 충주 짚라인,충북 충주시 노은면 우성1길 191
41400,[충북 충주] 충주 짚라인,충북 충주시 노은면 우성1길 191
41401,[경기 용인] 용인 짚라인,경기도 용인시 처인구 모현면 초부로 220
41402,[경기 용인] 용인 짚라인,경기 용인시 처인구 모현읍 초부로 220
41404,[서울/경기出] 논산 선샤인랜드+탑정호+명재고택★ 당일여행,충남 논산시 연무읍 봉황로 102
41405,[경북 경주] 추억의 달동네,경북 경주시 보불로 216-4
41406,[충남 아산] 아산스파비스 눈썰매장,충남 아산시 음봉면 아산온천로157번길 67
41408,[서울 잠실] 롯데월드 자유이용권,서울 송파구 올림픽로 240
41409,[부산 광역] 부산광역 투어패스 + srt 패키지,부산 강서구 가락대로 929
41411,[경기 광주] 10주년특가 곤지암리조트 스키리프트권★임팩트딜,경기 광주시 도척면 도척윗로 278
41412,[서울 마포] 그놈은 예뻤다. : 홍대 개그연극★공연,서울 마포구 어울마당로 94-8
41413,[서울 동대문] 라뜰리에 1월★전시,서울 중구 장충단로13길 20
41414,[대구 달서] 이월드 자유이용권  스노우판타지 ★수특가,대구 달서구 두류공원로 200
41416,[경기 용인] 양지파인 스키밸리 복합권 스키리프트권 1월,경기 용인시 처인구 양지면 남평로 112
41419,[제주 서귀포] 캡틴호 선상낚시,제주특별자치도 서귀포시 쇠소깍로 151-8
41420,[경기 부천] 코코몽 키즈랜드 부천 뉴코아점 1월,경기 부천시 송내대로 239
41421,[경남 통영] 통일낚시 선상낚시,경남 통영시 산양읍 영운리 668-7
41422,[경기 부천] 웅진플레이도시 워터파크 하이시즌 이용권 1월,경기 부천시 조마루로 2
41423,[경남 남해] 도시어부호 배낚시,경남 남해군 미조면 동부대로14번길 27-7
41424,[대구 달서] 이월드 83타워 아이스링크 pkg,대구 달서구 두류공원로 200
41425,[경남 사천] 팔포2호 선상낚시,경남 사천시 팔포3길 56-45
41426,[경남 사천] 팔포2호 선상낚시,부산 영도구 하리해안길 16
41428,[부산 금정] 코코몽 키즈랜드 부산대점 1월,부산 금정구 장전동 40
41429,[서울 강동] 판타지보이 롤러스케이트클럽,서울 강동구 올림픽로 664
41430,[전남 완도] 완도투어패스 (완도타워 외 5곳),전남 완도군 완도읍 장보고대로 332
41431,[전북 군산] 어드벤처 키즈파크,전북 군산시 새만금북로 437
41432,[경기 양주] 송추 스포지움 별빛마을&눈얼음 축제,경기 양주시 장흥면 호국로 542-20
41436,[부산 북구] 포시즌파크 썰매장 & 금붕어잡이 체험,부산 북구 강변대로 1629
41437,[충남 아산] 아산스파비스 자유이용권 + 눈썰매장 입장권,충남 아산시 음봉면 아산온천로157번길 67
41438,[경기 부천] 뽀로로 플레이파크 눈썰매장 1타임 이용권+플랜디 2시간 이용권,경기 부천시 조마루로 2
41439,[경기 부천] 웅진플레이도시 스노우파크 (스키&보드),경기 부천시 조마루로 2
41440,[경기 고양] 삼송 공룡테마파크 눈썰매장,경기 고양시 덕양구 통일로414번길 15
41441,[경기 부천] 웅진플레이도시 뽀로로 플레이파크 눈썰매장,경기 부천시 조마루로 2
41442,[대구 달서] 이월드 연간회원권,대구 달서구 두류공원로 200
41443,[부산] 키자니아 어린이 체험테마파크,서울 송파구 올림픽로 240
41444,[서울 송파] 코코몽 키즈랜드 송파점 1월,서울 송파구 문정동 516
41445,[경기 수원] 코코몽 키즈랜드 수원터미널점 1월,경기 수원시 권선구 경수대로 270
41446,[전남 순천] 코코몽 키즈랜드 순천점 1월,전남 순천시 비봉2길 22
41447,[전북 전주] 한옥마을패스 1일권 + 팝플레이스 패키지,전북 전주시 완산구 전주객사4길 19
41453,[서울/경기出] 강화 핫플레이스+교동도 대룡시장 ★당일여행,경기 부천시 길주로 125
41459,[강원 영월] 동강시스타 힐링스파 주말권,강원 영월군 영월읍 사지막길 160
41460,[부산 서면] 네오스파 서면점,부산 부산진구 신천대로 122
41465,[충북] 힐링투어패스 + 충주 라이트월드,충북 충주시 남한강로 24
41471,[경남 김해] 롯데워터파크 눈썰매장 오후 2시 이용권,경남 김해시 장유로 555
